origin,destination,rho
KAZ,AZE,0.010295315914548325
KAZ,BDI,0.0
KAZ,BEL,0.01166604013788044
KAZ,BEN,0.0
KAZ,BFA,0.0
KAZ,BGD,0.0
KAZ,BGR,0.006229610932308104
KAZ,BHR,0.0
KAZ,BHS,0.0
KAZ,BIH,0.0
KAZ,BLR,0.010295315914548322
KAZ,BLZ,0.0
KAZ,BMU,0.0
KAZ,BOL,0.008504826190279051
KAZ,BRA,0.008070956811538915
KAZ,BRB,0.0
KAZ,BRN,0.0
KAZ,BTN,0.0
KAZ,BWA,0.0
KAZ,CAF,0.0
KAZ,CAN,0.0025142969623803487
KAZ,CHE,0.0016965556538893793
KAZ,CHI,0.0
KAZ,CHL,0.007551520739466494
KAZ,CHN,0.010295315914548324
KAZ,CIV,0.0
KAZ,CMR,0.0
KAZ,COD,0.0
KAZ,COG,0.0
KAZ,COL,0.010295315914548324
KAZ,COM,0.0
KAZ,CPV,0.0
KAZ,CRI,0.008890351383233902
KAZ,CUB,0.0
KAZ,CUW,0.0
KAZ,CYM,0.0
KAZ,CYP,0.00554742108047674
KAZ,CZE,0.006498486018805728
KAZ,DEU,0.00373925753233094
KAZ,DJI,0.0
KAZ,DMA,0.0
KAZ,DNK,0.002601306637428754
KAZ,DOM,0.0037437512416539356
KAZ,DZA,0.010295315914548325
KAZ,ECU,0.010295315914548327
KAZ,EGY,0.010295315914548325
KAZ,ERI,0.0
KAZ,ESP,0.0031545029376949638
KAZ,EST,0.009321714641383384
KAZ,ETH,0.0
KAZ,FIN,0.002708413492948118
KAZ,FJI,0.0
KAZ,FRA,0.0038033646629322564
KAZ,FSM,0.0
KAZ,GAB,0.0
KAZ,GBR,0.004014157869885308
KAZ,GEO,0.010295315914548325
KAZ,GHA,0.0
KAZ,GIN,0.0
KAZ,GMB,0.0
KAZ,GNB,0.0
KAZ,GNQ,0.0
KAZ,GRC,0.0006852905489109123
KAZ,GRD,0.0
KAZ,GRL,0.0
KAZ,GTM,0.0
KAZ,GUM,0.0
KAZ,GUY,0.0
KAZ,HKG,0.0
KAZ,HND,0.0
KAZ,HRV,0.0
KAZ,HTI,0.0
KAZ,HUN,0.007764275454788081
KAZ,IDN,0.0
KAZ,IMN,0.0
KAZ,IND,0.010602145595632982
KAZ,IRL,0.0025821108384859494
KAZ,IRN,0.0
KAZ,IRQ,0.0
KAZ,ISL,0.00211130488946765
KAZ,ISR,0.0039191153423121
KAZ,ITA,0.0037802663808979833
KAZ,JAM,0.0
KAZ,JOR,0.009753457182203672
KAZ,JPN,0.0
KAZ,KAZ,0.0
KAZ,KEN,0.010295315914548325
KAZ,KGZ,0.010295315914548324
KAZ,KHM,0.0
KAZ,KIR,0.0
KAZ,KNA,0.0
KAZ,KOR,0.004965536562944608
KAZ,KWT,0.0
KAZ,LAO,0.0
KAZ,LBN,0.0
KAZ,LBR,0.0
KAZ,LBY,0.009893056928876105
KAZ,LCA,0.0
KAZ,LIE,0.0
KAZ,LKA,0.0
KAZ,LSO,0.0
KAZ,LTU,0.0073412972373906185
KAZ,LUX,0.001856292659242093
KAZ,LVA,0.009254963702029929
KAZ,MAC,0.0
KAZ,MAF,0.0
KAZ,MAR,0.0
KAZ,MCO,0.0
KAZ,MDA,0.010295315914548325
KAZ,MDG,0.0
KAZ,MDV,0.0
KAZ,MEX,0.01880519181026555
KAZ,MHL,0.0
KAZ,MKD,0.0
KAZ,MLI,0.0
KAZ,MLT,0.005352551218820774
KAZ,MMR,0.0
KAZ,MNE,0.0
KAZ,MNG,0.009815223462574565
KAZ,MNP,0.0
KAZ,MOZ,0.0
KAZ,MRT,0.0
KAZ,MUS,0.0
KAZ,MWI,0.0
KAZ,MYS,0.0
KAZ,NAM,0.0
KAZ,NCL,0.0
KAZ,NER,0.0
KAZ,NGA,0.0
KAZ,NIC,0.010295315914548327
KAZ,NLD,0.0018021386163802903
KAZ,NOR,0.0022422793555606528
KAZ,NPL,0.0
KAZ,NZL,0.0
KAZ,OMN,0.0
KAZ,PAK,0.0
KAZ,PAN,0.00760575853337104
KAZ,PER,0.010295315914548322
KAZ,PHL,0.0
KAZ,PLW,0.0
KAZ,PNG,0.0
KAZ,POL,0.00820599138735548
KAZ,PRI,0.0
KAZ,PRK,0.0
KAZ,PRT,0.006275468195936898
KAZ,PRY,0.0
KAZ,PSE,0.0
KAZ,PYF,0.0
KAZ,QAT,0.0
KAZ,ROU,0.0009100904821240851
KAZ,RUS,0.008993554354097776
KAZ,RWA,0.0
KAZ,SAU,0.0
KAZ,SDN,0.0
KAZ,SEN,0.0
KAZ,SGP,0.0
KAZ,SLB,0.0
KAZ,SLE,0.0
KAZ,SLV,0.0
KAZ,SMR,0.003440122693370175
KAZ,SOM,0.0
KAZ,SRB,0.0
KAZ,SSD,0.0
KAZ,STP,0.0
KAZ,SUR,0.0
KAZ,SVK,0.004420712222239081
KAZ,SVN,0.0029225084044082845
KAZ,SWE,0.002799562271276541
KAZ,SXM,0.0
KAZ,SYC,0.0
KAZ,SYR,0.0
KAZ,TCA,0.0
KAZ,TCD,0.0
KAZ,TGO,0.0
KAZ,THA,0.0
KAZ,TJK,0.008444070013440446
KAZ,TKM,0.008099659489264709
KAZ,TLS,0.0
KAZ,TON,0.0
KAZ,TTO,0.0
KAZ,TUN,0.0
KAZ,TUR,0.009467668966351886
KAZ,TUV,0.0
KAZ,TZA,0.0
KAZ,UGA,0.0
KAZ,UKR,0.010295315914548324
KAZ,URY,0.007254651586745721
KAZ,USA,0.002454707193938959
KAZ,UZB,0.010295315914548325
KAZ,VCT,0.0
KAZ,VEN,0.0
KAZ,VIR,0.0
KAZ,VNM,0.0
KAZ,VUT,0.0
KAZ,WSM,0.0
KAZ,XKX,0.0
KAZ,YEM,0.0
KAZ,ZAF,0.0
KAZ,ZMB,0.0
KAZ,ZWE,0.0
KEN,ABW,0.0
KEN,AFG,0.0
KEN,AGO,0.0
KEN,ALB,0.0
KEN,AND,0.0
KEN,ARE,0.0
KEN,ARG,0.44434558855526834
KEN,ARM,0.0
KEN,ASM,0.0
KEN,ATG,0.0
KEN,AUS,0.1407815122386314
KEN,AUT,0.17523267337069853
KEN,AZE,0.0
KEN,BDI,1.3778862272062913
KEN,BEL,0.0
KEN,BEN,0.0
KEN,BFA,0.0
KEN,BGD,0.0
KEN,BGR,0.3827817828437522
KEN,BHR,0.0
KEN,BHS,0.14065092812636174
KEN,BIH,0.0
KEN,BLR,0.0
KEN,BLZ,0.0
KEN,BMU,0.0
KEN,BOL,0.9804364590223235
KEN,BRA,0.49567002670054816
KEN,BRB,0.0
KEN,BRN,0.0
KEN,BTN,0.0
KEN,BWA,0.6526845418944864
KEN,CAF,0.0
KEN,CAN,0.18546804308723416
KEN,CHE,0.1267367478603667
KEN,CHI,0.0
KEN,CHL,0.4418769706559557
KEN,CHN,0.6432384675443085
KEN,CIV,0.0
KEN,CMR,0.0
KEN,COD,0.0
KEN,COG,0.0
KEN,COL,0.8284991244676376
KEN,COM,1.6035226181243523
KEN,CPV,0.0
KEN,CRI,0.5080605681012342
KEN,CUB,0.0
KEN,CUW,0.0
KEN,CYM,0.0
KEN,CYP,0.3068523930930459
KEN,CZE,0.3803384533225163
KEN,DEU,0.1332416828650998
KEN,DJI,0.0
KEN,DMA,0.0
KEN,DNK,0.227334778126038
KEN,DOM,0.763367602657428
KEN,DZA,0.0
KEN,ECU,0.7960702469232703
KEN,EGY,1.5661178996160308
KEN,ERI,0.0
KEN,ESP,0.2698106105831826
KEN,EST,0.0752362851222335
KEN,ETH,0.0
KEN,FIN,0.15952857482777844
KEN,FJI,0.0
KEN,FRA,0.21849897891343636
KEN,FSM,0.0
KEN,GAB,0.0
KEN,GBR,0.2532807703213213
KEN,GEO,0.0
KEN,GHA,1.6240023223318303
KEN,GIN,0.0
KEN,GMB,0.0
KEN,GNB,0.0
KEN,GNQ,0.0
KEN,GRC,0.38731068035966326
KEN,GRD,0.0
KEN,GRL,0.0
KEN,GTM,0.0
KEN,GUM,0.0
KEN,GUY,0.0
KEN,HKG,0.0
KEN,HND,0.0
KEN,HRV,0.0
KEN,HTI,0.0
KEN,HUN,0.4137805857031593
KEN,IDN,0.0
KEN,IMN,0.0
KEN,IND,1.6473235629758358
KEN,IRL,0.1452400321814924
KEN,IRN,0.0
KEN,IRQ,0.0
KEN,ISL,0.11064942514958584
KEN,ISR,0.0
KEN,ITA,0.22148612019857036
KEN,JAM,0.0
KEN,JOR,1.0410604643044028
KEN,JPN,0.0
KEN,KAZ,0.0
KEN,KEN,0.0
KEN,KGZ,0.0
KEN,KHM,0.0
KEN,KIR,0.0
KEN,KNA,0.4141918203766614
KEN,KOR,0.0
KEN,KWT,0.0
KEN,LAO,0.0
KEN,LBN,0.0
KEN,LBR,0.0
KEN,LBY,0.680343216631719
KEN,LCA,0.0
KEN,LIE,0.0
KEN,LKA,0.0
KEN,LSO,0.0
KEN,LTU,0.0
KEN,LUX,0.11050038029518265
KEN,LVA,0.0
KEN,MAC,0.0
KEN,MAF,0.0
KEN,MAR,0.0
KEN,MCO,0.0
KEN,MDA,0.0
KEN,MDG,0.0
KEN,MDV,0.0
KEN,MEX,0.5838479906570436
KEN,MHL,0.0
KEN,MKD,0.0
KEN,MLI,0.0
KEN,MLT,0.30164553444484177
KEN,MMR,0.0
KEN,MNE,0.0
KEN,MNG,0.0
KEN,MNP,0.0
KEN,MOZ,0.0
KEN,MRT,0.0
KEN,MUS,0.0
KEN,MWI,0.0
KEN,MYS,0.6804646611320964
KEN,NAM,0.0
KEN,NCL,0.0
KEN,NER,0.0
KEN,NGA,0.0
KEN,NIC,1.4323240451937502
KEN,NLD,0.1775997464384205
KEN,NOR,0.12144375441198318
KEN,NPL,0.0
KEN,NZL,0.18499725598822725
KEN,OMN,0.0
KEN,PAK,0.0
KEN,PAN,0.4352055106059593
KEN,PER,0.7802990107468222
KEN,PHL,1.3174370399456647
KEN,PLW,0.0
KEN,PNG,0.0
KEN,POL,0.5079174711551594
KEN,PRI,0.0
KEN,PRK,0.0
KEN,PRT,0.3566963719614172
KEN,PRY,0.0
KEN,PSE,0.0
KEN,PYF,0.0
KEN,QAT,0.0
KEN,ROU,0.6018995659917442
KEN,RUS,0.5834022343927017
KEN,RWA,0.890914690147082
KEN,SAU,0.0
KEN,SDN,1.0226141792828838
KEN,SEN,0.0
KEN,SGP,0.0
KEN,SLB,0.0
KEN,SLE,1.6035226181243523
KEN,SLV,0.0
KEN,SMR,0.0
KEN,SOM,0.0
KEN,SRB,0.0
KEN,SSD,0.0
KEN,STP,0.0
KEN,SUR,0.0
KEN,SVK,0.25634903825700045
KEN,SVN,0.4127296175486664
KEN,SWE,0.1523483419807978
KEN,SXM,0.0
KEN,SYC,0.43910997065534596
KEN,SYR,0.0
KEN,TCA,0.0
KEN,TCD,0.0
KEN,TGO,0.0
KEN,THA,0.0
KEN,TJK,0.0
KEN,TKM,0.0
KEN,TLS,0.0
KEN,TON,0.0
KEN,TTO,0.0
KEN,TUN,0.0
KEN,TUR,0.6239179523893758
KEN,TUV,0.0
KEN,TZA,1.6035226181243518
KEN,UGA,1.1565772884567427
KEN,UKR,1.38934614454505
KEN,URY,0.4073846239160161
KEN,USA,0.14762495902544234
KEN,UZB,0.0
KEN,VCT,0.0
KEN,VEN,0.0
KEN,VIR,0.0
KEN,VNM,0.0
KEN,VUT,1.0440902797305942
KEN,WSM,0.0
KEN,XKX,0.0
KEN,YEM,0.0
KEN,ZAF,0.49305417603494495
KEN,ZMB,0.41951525543512447
KEN,ZWE,0.0
KGZ,ABW,0.0
KGZ,AFG,0.0
KGZ,AGO,0.0
KGZ,ALB,0.0
KGZ,AND,0.0
KGZ,ARE,0.0
KGZ,ARG,0.40887757270952735
KGZ,ARM,0.0
KGZ,ASM,0.0
KGZ,ATG,0.0
KGZ,AUS,0.11018823639829044
KGZ,AUT,0.1320961378735793
KGZ,AZE,1.136946783058856
KGZ,BDI,0.0
KGZ,BEL,0.9964302247219723
KGZ,BEN,0.0
KGZ,BFA,0.0
KGZ,BGD,0.0
KGZ,BGR,0.39018215934219386
KGZ,BHR,0.0
KGZ,BHS,0.0
KGZ,BIH,0.0
KGZ,BLR,0.8903132198464997
KGZ,BLZ,0.0
KGZ,BMU,0.0
KGZ,BOL,0.8889246352238034
KGZ,BRA,0.0
KGZ,BRB,0.0
KGZ,BRN,0.0
KGZ,BTN,0.0
KGZ,BWA,0.0
KGZ,CAF,0.0
KGZ,CAN,0.12931509932632942
KGZ,CHE,0.09721832840733449
KGZ,CHI,0.0
KGZ,CHL,0.40514808433086247
KGZ,CHN,0.5997107139302073
KGZ,CIV,0.0
KGZ,CMR,0.0
KGZ,COD,0.0
KGZ,COG,0.0
KGZ,COL,0.7807578236814221
KGZ,COM,0.0
KGZ,CPV,0.0
KGZ,CRI,0.47070064749645213
KGZ,CUB,0.0
KGZ,CUW,0.0
KGZ,CYM,0.0
KGZ,CYP,0.2782891114625231
KGZ,CZE,0.34555765466399924
KGZ,DEU,0.147149286854491
KGZ,DJI,0.0
KGZ,DMA,0.0
KGZ,DNK,0.11420688387589098
KGZ,DOM,0.0
KGZ,DZA,0.0
KGZ,ECU,0.0
KGZ,EGY,1.5383511882602559
KGZ,ERI,0.0
KGZ,ESP,0.0
KGZ,EST,0.45989988770773343
KGZ,ETH,0.0
KGZ,FIN,0.12626480416077673
KGZ,FJI,0.0
KGZ,FRA,0.1730498328373293
KGZ,FSM,0.0
KGZ,GAB,0.0
KGZ,GBR,0.0
KGZ,GEO,1.0206394715616585
KGZ,GHA,0.0
KGZ,GIN,0.0
KGZ,GMB,0.0
KGZ,GNB,0.0
KGZ,GNQ,0.0
KGZ,GRC,0.10114628337834708
KGZ,GRD,0.0
KGZ,GRL,0.0
KGZ,GTM,0.0
KGZ,GUM,0.0
KGZ,GUY,0.0
KGZ,HKG,0.0
KGZ,HND,0.0
KGZ,HRV,0.0
KGZ,HTI,0.0
KGZ,HUN,0.43502118351741853
KGZ,IDN,0.0
KGZ,IMN,0.0
KGZ,IND,0.0
KGZ,IRL,0.1296256126963967
KGZ,IRN,0.0
KGZ,IRQ,0.0
KGZ,ISL,0.03106506607960117
KGZ,ISR,0.18819504755242322
KGZ,ITA,0.158544463252887
KGZ,JAM,0.0
KGZ,JOR,1.0008455255117532
KGZ,JPN,0.0
KGZ,KAZ,0.5954339534148152
KGZ,KEN,1.6507822967957813
KGZ,KGZ,0.0
KGZ,KHM,0.0
KGZ,KIR,0.0
KGZ,KNA,0.0
KGZ,KOR,0.24836653630994082
KGZ,KWT,0.0
KGZ,LAO,0.0
KGZ,LBN,0.0
KGZ,LBR,0.0
KGZ,LBY,0.0
KGZ,LCA,0.0
KGZ,LIE,0.0
KGZ,LKA,0.0
KGZ,LSO,0.0
KGZ,LTU,0.40009057063466685
KGZ,LUX,0.09805283319873508
KGZ,LVA,0.4129330594987002
KGZ,MAC,0.0
KGZ,MAF,0.0
KGZ,MAR,0.0
KGZ,MCO,0.0
KGZ,MDA,1.4062603258889628
KGZ,MDG,0.0
KGZ,MDV,0.0
KGZ,MEX,0.1596173504975386
KGZ,MHL,0.0
KGZ,MKD,0.0
KGZ,MLI,0.0
KGZ,MLT,0.2728457171667109
KGZ,MMR,0.0
KGZ,MNE,0.0
KGZ,MNG,0.0
KGZ,MNP,0.0
KGZ,MOZ,0.0
KGZ,MRT,0.0
KGZ,MUS,0.0
KGZ,MWI,0.0
KGZ,MYS,0.0
KGZ,NAM,0.0
KGZ,NCL,0.0
KGZ,NER,0.0
KGZ,NGA,0.0
KGZ,NIC,0.0
KGZ,NLD,0.11159092343001165
KGZ,NOR,0.1155001152394154
KGZ,NPL,0.0
KGZ,NZL,0.0
KGZ,OMN,0.0
KGZ,PAK,0.0
KGZ,PAN,0.0
KGZ,PER,0.0
KGZ,PHL,0.0
KGZ,PLW,0.0
KGZ,PNG,0.0
KGZ,POL,0.46554103931733914
KGZ,PRI,0.0
KGZ,PRK,0.0
KGZ,PRT,0.0
KGZ,PRY,0.0
KGZ,PSE,0.0
KGZ,PYF,0.0
KGZ,QAT,0.0
KGZ,ROU,0.0
KGZ,RUS,0.53800221098931
KGZ,RWA,0.0
KGZ,SAU,0.0
KGZ,SDN,0.0
KGZ,SEN,0.0
KGZ,SGP,0.0
KGZ,SLB,0.0
KGZ,SLE,0.0
KGZ,SLV,0.0
KGZ,SMR,0.17801836018448322
KGZ,SOM,0.0
KGZ,SRB,0.0
KGZ,SSD,0.0
KGZ,STP,0.0
KGZ,SUR,0.0
KGZ,SVK,0.27711444949546626
KGZ,SVN,0.05990504956463093
KGZ,SWE,0.14083338820256822
KGZ,SXM,0.0
KGZ,SYC,0.0
KGZ,SYR,0.0
KGZ,TCA,0.0
KGZ,TCD,0.0
KGZ,TGO,0.0
KGZ,THA,0.0
KGZ,TJK,1.775379131195101
KGZ,TKM,0.7087240216784576
KGZ,TLS,0.0
KGZ,TON,0.0
KGZ,TTO,0.0
KGZ,TUN,0.0
KGZ,TUR,0.5757939069404575
KGZ,TUV,0.0
KGZ,TZA,0.0
KGZ,UGA,0.0
KGZ,UKR,1.3632920506816772
KGZ,URY,0.37372778423396863
KGZ,USA,0.08569436489554451
KGZ,UZB,1.8606436890906868
KGZ,VCT,0.0
KGZ,VEN,0.0
KGZ,VIR,0.0
KGZ,VNM,0.0
KGZ,VUT,0.0
KGZ,WSM,0.0
KGZ,XKX,0.0
KGZ,YEM,0.0
KGZ,ZAF,0.238441526965204
KGZ,ZMB,0.0
KGZ,ZWE,0.0
KHM,ABW,0.0
KHM,AFG,0.0
KHM,AGO,0.0
KHM,ALB,0.0
KHM,AND,0.0
KHM,ARE,0.0
KHM,ARG,0.04087120797566211
KHM,ARM,0.0
KHM,ASM,0.0
KHM,ATG,0.0
KHM,AUS,0.013964682866544977
KHM,AUT,0.01920037466405171
KHM,AZE,0.0
KHM,BDI,0.0
KHM,BEL,0.0
KHM,BEN,0.0
KHM,BFA,0.0
KHM,BGD,0.1547566854283387
KHM,BGR,0.05375875339858161
KHM,BHR,0.0
KHM,BHS,0.0
KHM,BIH,0.0
KHM,BLR,0.0
KHM,BLZ,0.0
KHM,BMU,0.0
KHM,BOL,0.0
KHM,BRA,0.044007637524637225
KHM,BRB,0.0
KHM,BRN,0.0
KHM,BTN,0.0
KHM,BWA,0.0
KHM,CAF,0.0
KHM,CAN,0.015092572804532535
KHM,CHE,0.012321111134260735
KHM,CHI,0.0
KHM,CHL,0.04048812083881858
KHM,CHN,0.059663459674141814
KHM,CIV,0.0
KHM,CMR,0.16223579292633067
KHM,COD,0.0
KHM,COG,0.0
KHM,COL,0.07729286211315177
KHM,COM,0.0
KHM,CPV,0.0
KHM,CRI,0.04699061575004337
KHM,CUB,0.0
KHM,CUW,0.0
KHM,CYM,0.0
KHM,CYP,0.0
KHM,CZE,0.03455293072005448
KHM,DEU,0.00730398236992182
KHM,DJI,0.0
KHM,DMA,0.0
KHM,DNK,0.014813974015100994
KHM,DOM,0.07106779798040852
KHM,DZA,0.0
KHM,ECU,0.07455837893018166
KHM,EGY,0.14901294429033962
KHM,ERI,0.0
KHM,ESP,0.0
KHM,EST,0.027414056354346187
KHM,ETH,0.0
KHM,FIN,0.017032702212951934
KHM,FJI,0.0
KHM,FRA,0.020574709107657206
KHM,FSM,0.0
KHM,GAB,0.0
KHM,GBR,0.0
KHM,GEO,0.0
KHM,GHA,0.0
KHM,GIN,0.0
KHM,GMB,0.0
KHM,GNB,0.0
KHM,GNQ,0.0
KHM,GRC,0.0
KHM,GRD,0.0
KHM,GRL,0.0
KHM,GTM,0.0
KHM,GUM,0.0
KHM,GUY,0.0
KHM,HKG,0.0
KHM,HND,0.0
KHM,HRV,0.0
KHM,HTI,0.0
KHM,HUN,0.06052375539735981
KHM,IDN,0.0
KHM,IMN,0.0
KHM,IND,0.0
KHM,IRL,0.01299200018735091
KHM,IRN,0.0
KHM,IRQ,0.0
KHM,ISL,0.02491967226318326
KHM,ISR,0.0
KHM,ITA,0.02404870501741298
KHM,JAM,0.0
KHM,JOR,0.0
KHM,JPN,0.016197982758543172
KHM,KAZ,0.0
KHM,KEN,0.15880780789354426
KHM,KGZ,0.0
KHM,KHM,0.0
KHM,KIR,0.0
KHM,KNA,0.0378438731638176
KHM,KOR,0.024880011419544146
KHM,KWT,0.0
KHM,LAO,0.04418652784318679
KHM,LBN,0.0
KHM,LBR,0.0
KHM,LBY,0.0
KHM,LCA,0.0
KHM,LIE,0.0
KHM,LKA,0.0
KHM,LSO,0.0
KHM,LTU,0.0
KHM,LUX,0.009820312829192912
KHM,LVA,0.0
KHM,MAC,0.0
KHM,MAF,0.0
KHM,MAR,0.0
KHM,MCO,0.0
KHM,MDA,0.0
KHM,MDG,0.0
KHM,MDV,0.0
KHM,MEX,0.09183228658439321
KHM,MHL,0.0
KHM,MKD,0.0
KHM,MLI,0.0
KHM,MLT,0.0
KHM,MMR,0.0
KHM,MNE,0.0
KHM,MNG,0.0
KHM,MNP,0.0
KHM,MOZ,0.0
KHM,MRT,0.0
KHM,MUS,0.0
KHM,MWI,0.0
KHM,MYS,0.06238744876149699
KHM,NAM,0.0
KHM,NCL,0.0
KHM,NER,0.0
KHM,NGA,0.0
KHM,NIC,0.0
KHM,NLD,0.016694888297378464
KHM,NOR,0.011308890060314533
KHM,NPL,0.0
KHM,NZL,0.0167004516790962
KHM,OMN,0.0
KHM,PAK,0.0
KHM,PAN,0.03996101773987911
KHM,PER,0.07288801632851431
KHM,PHL,0.12514136870632647
KHM,PLW,0.0
KHM,PNG,0.0
KHM,POL,0.0464445496889234
KHM,PRI,0.0
KHM,PRK,0.0
KHM,PRT,0.03245659674834506
KHM,PRY,0.0
KHM,PSE,0.0
KHM,PYF,0.0
KHM,QAT,0.0
KHM,ROU,0.05531559157866035
KHM,RUS,0.05389922328005257
KHM,RWA,0.0
KHM,SAU,0.0
KHM,SDN,0.0
KHM,SEN,0.0
KHM,SGP,0.0
KHM,SLB,0.13061424410127204
KHM,SLE,0.0
KHM,SLV,0.0
KHM,SMR,0.0
KHM,SOM,0.0
KHM,SRB,0.0
KHM,SSD,0.0
KHM,STP,0.0
KHM,SUR,0.0
KHM,SVK,0.024474508190058683
KHM,SVN,0.019987500586590178
KHM,SWE,0.014708458566843462
KHM,SXM,0.0
KHM,SYC,0.0
KHM,SYR,0.0
KHM,TCA,0.0
KHM,TCD,0.0
KHM,TGO,0.0
KHM,THA,0.07702991026257092
KHM,TJK,0.0
KHM,TKM,0.0
KHM,TLS,0.0
KHM,TON,0.0
KHM,TTO,0.0
KHM,TUN,0.0
KHM,TUR,0.05730251529621647
KHM,TUV,0.0
KHM,TZA,0.0
KHM,UGA,0.0
KHM,UKR,0.1325348002774281
KHM,URY,0.0
KHM,USA,0.01730413798488636
KHM,UZB,0.0
KHM,VCT,0.0
KHM,VEN,0.0
KHM,VIR,0.0
KHM,VNM,0.1357807396629368
KHM,VUT,0.0
KHM,WSM,0.0
KHM,XKX,0.0
KHM,YEM,0.0
KHM,ZAF,0.0
KHM,ZMB,0.0
KHM,ZWE,0.0
KIR,ABW,0.0
KIR,AFG,0.0
KIR,AGO,0.0
KIR,ALB,0.0
KIR,AND,0.0
KIR,ARE,0.0
KIR,ARG,0.0
KIR,ARM,0.0
KIR,ASM,0.0
KIR,ATG,0.0
KIR,AUS,0.16493852172161066
KIR,AUT,0.0
KIR,AZE,0.0
KIR,BDI,0.0
KIR,BEL,0.0
KIR,BEN,0.0
KIR,BFA,0.0
KIR,BGD,0.0
KIR,BGR,0.6379596010680233
KIR,BHR,0.0
KIR,BHS,0.0
KIR,BIH,0.0
KIR,BLR,0.0
KIR,BLZ,0.0
KIR,BMU,0.0
KIR,BOL,0.0
KIR,BRA,0.41746534675473007
KIR,BRB,0.0
KIR,BRN,0.0
KIR,BTN,0.0
KIR,BWA,0.0
KIR,CAF,0.0
KIR,CAN,0.0
KIR,CHE,0.1485683868779405
KIR,CHI,0.0
KIR,CHL,0.0
KIR,CHN,0.0
KIR,CIV,0.0
KIR,CMR,0.0
KIR,COD,0.0
KIR,COG,0.0
KIR,COL,0.0
KIR,COM,0.0
KIR,CPV,0.0
KIR,CRI,0.0
KIR,CUB,0.0
KIR,CUW,0.0
KIR,CYM,0.0
KIR,CYP,0.0
KIR,CZE,0.3319661505228795
KIR,DEU,0.0
KIR,DJI,0.0
KIR,DMA,0.0
KIR,DNK,0.049619158978789456
KIR,DOM,0.0
KIR,DZA,0.0
KIR,ECU,0.0
KIR,EGY,0.0
KIR,ERI,0.0
KIR,ESP,0.0
KIR,EST,0.32850619139994564
KIR,ETH,0.0
KIR,FIN,0.0
KIR,FJI,0.0
KIR,FRA,0.20000137917741428
KIR,FSM,0.0
KIR,GAB,0.0
KIR,GBR,0.0
KIR,GEO,0.0
KIR,GHA,0.0
KIR,GIN,0.0
KIR,GMB,0.0
KIR,GNB,0.0
KIR,GNQ,0.0
KIR,GRC,0.0
KIR,GRD,0.0
KIR,GRL,0.0
KIR,GTM,0.0
KIR,GUM,0.0
KIR,GUY,0.0
KIR,HKG,0.0
KIR,HND,0.0
KIR,HRV,0.0
KIR,HTI,0.0
KIR,HUN,0.0
KIR,IDN,0.0
KIR,IMN,0.0
KIR,IND,0.0
KIR,IRL,0.12703231742195345
KIR,IRN,0.0
KIR,IRQ,0.0
KIR,ISL,0.0
KIR,ISR,0.0
KIR,ITA,0.11494685655378778
KIR,JAM,0.0
KIR,JOR,0.0
KIR,JPN,0.0
KIR,KAZ,0.0
KIR,KEN,1.2821169640349717
KIR,KGZ,0.0
KIR,KHM,0.0
KIR,KIR,0.0
KIR,KNA,0.0
KIR,KOR,0.0
KIR,KWT,0.0
KIR,LAO,0.0
KIR,LBN,0.0
KIR,LBR,0.0
KIR,LBY,0.0
KIR,LCA,0.0
KIR,LIE,0.0
KIR,LKA,0.0
KIR,LSO,0.0
KIR,LTU,0.0
KIR,LUX,0.0
KIR,LVA,0.0
KIR,MAC,0.0
KIR,MAF,0.0
KIR,MAR,0.0
KIR,MCO,0.0
KIR,MDA,0.0
KIR,MDG,0.0
KIR,MDV,0.0
KIR,MEX,0.0
KIR,MHL,0.6414810283343834
KIR,MKD,0.0
KIR,MLI,0.0
KIR,MLT,0.0
KIR,MMR,0.0
KIR,MNE,0.0
KIR,MNG,0.0
KIR,MNP,0.0
KIR,MOZ,0.0
KIR,MRT,0.0
KIR,MUS,0.0
KIR,MWI,0.0
KIR,MYS,0.0
KIR,NAM,0.0
KIR,NCL,0.0
KIR,NER,0.0
KIR,NGA,0.0
KIR,NIC,0.0
KIR,NLD,0.11466148999417246
KIR,NOR,0.12161404326911164
KIR,NPL,0.0
KIR,NZL,0.1620342671094773
KIR,OMN,0.0
KIR,PAK,0.0
KIR,PAN,0.0
KIR,PER,0.6755508267574933
KIR,PHL,0.0
KIR,PLW,0.0
KIR,PNG,0.0
KIR,POL,0.0
KIR,PRI,0.0
KIR,PRK,0.0
KIR,PRT,0.0
KIR,PRY,0.0
KIR,PSE,0.0
KIR,PYF,0.0
KIR,QAT,0.0
KIR,ROU,0.5232242468907149
KIR,RUS,0.5234050546963832
KIR,RWA,0.0
KIR,SAU,0.0
KIR,SDN,0.0
KIR,SEN,0.0
KIR,SGP,0.0
KIR,SLB,0.0
KIR,SLE,0.0
KIR,SLV,0.0
KIR,SMR,0.0
KIR,SOM,0.0
KIR,SRB,0.0
KIR,SSD,0.0
KIR,STP,0.0
KIR,SUR,0.0
KIR,SVK,0.26307120160324093
KIR,SVN,0.0
KIR,SWE,0.20708710898843277
KIR,SXM,0.0
KIR,SYC,0.0
KIR,SYR,0.0
KIR,TCA,0.0
KIR,TCD,0.0
KIR,TGO,0.0
KIR,THA,0.0
KIR,TJK,0.0
KIR,TKM,0.0
